"","economy","year","wanted_fertility_rate","adolescent_fertility_rate","labor_force_basic_education_male_percent","labor_force_basic_education_female_percent","labor_force_advanced_education_male_percent","labor_force_advanced_education_female_percent","education_expenditure","labor_force_intermediate_education_male_percent","labor_force_intermediate_education_total_percent","family_planning_demand","gender_equality_rating","literacy_rate_15_to_24","school_enrollment_primary","school_enrollment_primary_and_secondary","school_enrollment_secondary","school_enrollment_tertiary","death_by_infectious_disease_or_maternal_conditions","prop_ppl_below_50_med_income","income_share_low_10_percent","income_share_low_20_percent","mean_income_per_cap_bottom_40_percent","prop_spending_more_10_percent_healthcare_oop","prop_spending_more_25_percent_healthcare_oop","net_income_growth_per_cap","percent_pregnant_receiving_prenatal_care","health_expenditure_per_capita","women_3_decisions","informed_repro_health","HCI","percent_female_pop","population_total","gdp_capita_growth","birth_rate","secondary_education_count","secondary_education_percent_F","secondary_education_percent_M","infant_mortality_rate","neonatal_mortality_rate","gdp","female_primary_age_oo_school","female_primary_age_oo_school.1","female_below_min_reading_proficiency","gross_intake_ratio_first_grade_F","primary_school_completion_rate_F","lower_secondary_completion_rate_F"
"1","ABW",2018,NA,24.049,NA,NA,NA,NA,5.75208403362842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.7313214070956,108908,2.23442876498228,10.807,9717,NA,NA,NA,NA,3276184357.5419,NA,NA,NA,NA,99.5810089111328,93.9534912109375
"2","ABW",2019,NA,22.123,NA,NA,NA,NA,5.75208403362842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.7961447943517,109203,-2.496550426491,10.842,9843,NA,NA,NA,NA,3395798882.68156,NA,NA,NA,NA,106.547622680664,104.160690307617
"3","ABW",2020,NA,20.554,NA,NA,NA,NA,5.75208403362842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.8445065176909,108587,-25.7932294186771,9.688,9479,NA,NA,NA,NA,2481857122.8401,NA,NA,NA,NA,100.59790802002,89.0277786254883
"4","ABW",2021,NA,18.615,NA,NA,NA,NA,5.75208403362842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.8319604306514,107700,25.154963851554,9.461,8817,NA,NA,NA,NA,2929446578.25104,NA,NA,NA,NA,98.5229034423828,91.3419876098633
"5","ABW",2022,NA,18.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.792674101427,107310,8.91230807871956,8.527,9354,NA,NA,NA,NA,3279343543.60416,NA,NA,NA,NA,91.9629135131836,99.279541015625
"6","AFE",2018,NA,98.082042012069,NA,NA,NA,NA,4.4132804047852,NA,NA,NA,3.30555555555556,0.97121000289917,0.958050012588501,0.940410017967224,0.892270028591156,0.845399975776672,NA,NA,NA,NA,NA,NA,NA,3.55509517588131,NA,203.618676450655,NA,NA,NA,50.5401647595356,657801085,-0.104064111229945,34.5836148275797,37470968,NA,NA,43.8518142030077,25.9147618129968,1012291194268.21,NA,NA,NA,NA,68.5067291259766,41.8811492919922
"7","AFE",2019,NA,97.1897867960092,NA,NA,NA,NA,4.51082535518681,NA,NA,NA,3.23684210526316,0.976220011711121,0.960449993610382,0.941209971904755,0.888279974460602,0.850109994411469,49.0198435796198,NA,NA,NA,NA,NA,NA,1.32946258580404,85.6266075841531,208.659980653317,NA,NA,NA,50.5318100766469,675950189,-0.543714731993816,34.3358814354219,38982776,NA,NA,42.1900739123661,25.4560935262784,1009746517725.42,NA,NA,NA,NA,69.2089004516602,42.7908782958984
"8","AFE",2020,NA,95.7413392620295,NA,NA,NA,NA,4.51882636437785,NA,NA,NA,3.23684210526316,0.979589998722076,0.962589979171753,0.944029986858368,0.893459975719452,0.860109984874725,NA,NA,NA,NA,NA,NA,NA,-3.98923903152686,NA,209.392441734401,NA,NA,NA,50.5251168582145,694446100,-5.44702113228222,34.0104704037851,41056552,NA,NA,41.1258527019551,25.0281979623143,933407232177.078,NA,NA,NA,NA,70.1874465942383,43.9948387145996
"9","AFE",2021,NA,94.6595133310708,NA,NA,NA,NA,4.76868354520254,NA,NA,NA,3.21052631578947,0.984920024871826,NA,NA,NA,0.862110018730164,NA,NA,NA,NA,NA,NA,NA,2.6823215309699,NA,218.243526724984,NA,NA,NA,50.519415677621,713090928,1.82959732231033,33.6813361926573,42630492,NA,NA,40.0875597895277,24.5525409224736,1085604883589.65,NA,NA,NA,NA,71.4917678833008,44.7266883850098
"10","AFE",2022,NA,93.379388849822,NA,NA,NA,NA,NA,NA,NA,NA,3.23684210526316,0.989650011062622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228.081065694554,NA,NA,NA,50.5117103040984,731821393,0.905330140015167,33.3204330526369,43884924,NA,NA,39.6730585330406,24.1276608641592,1191638638185.25,NA,NA,NA,NA,70.9357299804688,44.5503196716309
"11","AFW",2018,NA,104.930454116342,NA,NA,NA,NA,1.99883278620166,NA,NA,NA,3.075,0.848609983921051,0.954940021038055,0.935490012168884,0.893999993801117,0.668730020523071,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.2746661156,NA,NA,NA,49.6848149263177,452195915,0.330192195180288,36.0459008849184,27677944,NA,NA,60.1219482365333,32.8190624153172,777840407639.927,NA,NA,NA,NA,63.2682800292969,39.5147895812988
"12","AFW",2019,NA,101.366484893598,56.1032207855117,48.0622759639155,78.3867034893938,68.5350359340588,1.93546175663802,67.9470566095655,63.5835653569364,NA,3.1,0.84960001707077,0.950869977474213,0.934909999370575,0.901859998703003,0.691399991512299,59.5038196263207,NA,NA,NA,NA,NA,NA,NA,77.240602300133,140.751043907405,NA,NA,NA,49.6727643173499,463365429,0.792526323823935,35.1765875292155,29359358,NA,NA,59.5677025529984,32.3595413644806,833288902800.025,NA,NA,NA,NA,63.4156188964844,39.6562690734863
"13","AFW",2020,4.47379345226429,98.483243327273,NA,NA,NA,NA,2.03792221055042,NA,NA,NA,3.15,0.849259972572327,0.947369992733002,NA,NA,0.700089991092682,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.185249222294,NA,NA,NA,49.6635370645762,474569351,-3.32174462925346,34.4176753075527,30842754,NA,NA,57.5502079306733,31.8699646966318,797295175501.973,NA,NA,NA,NA,63.8389015197754,40.0869789123535
"14","AFW",2021,NA,97.1992096522413,NA,NA,NA,NA,2.10838853619174,NA,NA,39.3644588082562,3.175,0.850560009479523,NA,NA,NA,0.71561998128891,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.2287939559,NA,NA,NA,49.6547612603042,485920997,1.59974570883409,34.1015452171251,32405422,NA,NA,56.4740436067272,31.385970607479,858114511231.434,NA,NA,NA,NA,64.5986175537109,40.3146896362305
"15","AFW",2022,NA,95.9577870049264,76.1841581665557,69.3476832552961,79.8393326871324,68.282530815623,NA,80.3223570837035,75.3666862890498,NA,3.225,0.851509988307953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.892066874445,NA,NA,NA,49.6491092620691,497387180,1.57804619883059,33.7514190226375,33443984,NA,NA,56.4303202171376,30.8842712992364,893639944629.861,NA,NA,NA,NA,63.4425392150879,40.2187118530273
"16","ALB",2018,1.6,15.456,61.932,47.532,73.035,71.357,2.96556705599494,73.24,62.902,6,NA,NA,1.03764998912811,1.01730000972748,1.00539004802704,1.32745918943274,NA,11.7,3.2,7.9,7.43,NA,NA,4.21817683153319,88.4,891.454487044383,83.7,61.9,0.662464320659637,50.5025341791999,2866376,3.92752570942996,10.898,268872,47.09416,52.90584,7.8,7,15379508329.7568,NA,NA,NA,111.1671,102.025396825397,101.491340602951
"17","ALB",2019,NA,14.949,63.3,48.268,75.174,75.694,3.44651616742275,72.254,62.602,NA,NA,NA,1.029629945755,1.018630027771,1.01136004924774,1.31961116992158,3.0231082827299,8.6,3.5,8.5,NA,NA,NA,1.27130228425516,NA,992.41247605423,NA,NA,NA,50.4969133555863,2854191,2.4982994465818,10.757,256072,NA,NA,8,7.1,15585111614.0376,NA,NA,NA,NA,94.4761904761905,90.9295714209086
"18","ALB",2020,NA,14.004,60.128,46.273,75.385,76.318,2.79249297190928,71.869,62.282,NA,NA,NA,1.02745997905731,1.02399003505707,1.02103996276855,1.33485849817574,NA,9.6,3.4,8.4,8.03,NA,NA,-2.63041037192548,NA,1070.48538695703,NA,NA,0.664508581161499,50.5073201033164,2837849,-2.75698023547982,10.536,242242,NA,NA,8.1,7.2,15241455556.3737,NA,6.10342979431152,NA,NA,97.0400875104562,92.0254097895752
"19","ALB",2021,NA,13.002,58.629,47.313,78.303,74.1,2.79249297190928,73.495,63.068,NA,NA,NA,1.01776003837585,1.02570998668671,1.03113996982574,1.35227556885656,NA,NA,NA,NA,NA,NA,NA,12.3068169944402,NA,1187.26269088892,NA,NA,NA,50.5321030475471,2811666,9.98433057956316,10.512,235947,NA,NA,8.2,7.1,18032009220.4405,NA,8.92759528897282,NA,NA,94.8492941625334,96.2875295876417
"20","ALB",2022,NA,12.827,60.217,50.031,78.739,76.465,NA,73.581,65.703,NA,NA,NA,NA,NA,NA,1.32364050426779,NA,NA,NA,NA,NA,NA,NA,NA,NA,1186.21533550295,NA,NA,NA,50.5494750333144,2777689,6.10894789534866,10.305,227465,NA,NA,8.3,7,19017244116.7203,NA,11.0832693252074,NA,NA,97.5027638681147,94.8861443458124
"21","ARB",2018,NA,49.1608732965002,NA,NA,NA,NA,4.77426403939235,NA,NA,NA,2.7,0.943139970302582,0.945349991321564,0.948260009288788,0.952910006046295,1.09772002696991,NA,NA,NA,NA,NA,NA,NA,3.64199349201897,NA,740.296306617305,NA,NA,NA,48.1085880708269,435998060,0.834304600490583,25.3797481096521,33222780,47.202,52.798,29.0584370535539,16.8917078310241,2907329557076.05,NA,NA,NA,94.70981,76.7001419067383,63.9745216369629
"22","ARB",2019,NA,47.9923596700881,NA,NA,NA,NA,4.79318787107909,NA,NA,NA,2.58333333333333,0.945850014686584,0.948260009288788,0.949790000915527,0.952509999275208,1.09902000427246,18.818142806916,NA,NA,NA,NA,NA,NA,-0.599398087841436,NA,760.19622363409,NA,NA,NA,48.1908452568208,444281315,-0.169697468589646,24.7918834648583,34079808,NA,NA,28.0382567044511,16.7443987128469,2949355029586.25,NA,NA,NA,NA,77.1635894775391,64.6837997436523
"23","ARB",2020,NA,47.305824741482,NA,NA,NA,NA,4.84611941568322,NA,NA,NA,2.66666666666667,0.948499977588654,0.950160026550293,0.953429996967316,0.958819985389709,1.08913004398346,NA,NA,NA,NA,NA,NA,NA,-10.7684359192048,NA,811.460557273618,NA,NA,NA,48.2430805083846,453723239,-6.73913692652097,24.4078786443566,35731296,NA,NA,27.4244280775006,16.4790281538924,2596422612311.05,NA,NA,NA,NA,78.2989501953125,65.4587707519531
"24","ARB",2021,NA,46.2122880151709,NA,NA,NA,NA,4.92117520183441,NA,NA,NA,2.66666666666667,0.950680017471313,NA,NA,NA,1.07939994335175,NA,NA,NA,NA,NA,NA,NA,NA,NA,803.908400062899,NA,NA,NA,48.3248265342031,460646603,2.83541018731216,23.8889735225159,37060656,NA,NA,26.9837450907913,16.2781981207026,3077906530882.01,NA,NA,NA,NA,78.2041931152344,67.5461502075195
"25","ARB",2022,NA,45.4494514185272,NA,NA,NA,NA,NA,NA,NA,NA,2.66666666666667,0.952899992465973,NA,NA,NA,1.10107004642487,NA,NA,NA,NA,NA,NA,NA,NA,NA,775.671194349941,NA,NA,NA,48.2897135951551,471352066,4.56530790302057,23.5428272158261,38839564,NA,NA,27.7678438480466,16.0135780811538,3738584480489.16,NA,NA,NA,NA,79.6993713378906,68.4719009399414
"26","ARE",2018,NA,3.74,91.067,51.48,96.684,52.416,2.8387907017297,89.043,76.708,NA,NA,NA,NA,NA,NA,1.03161255856483,NA,11.4,2.8,8.2,45.24,NA,NA,1.56011074658026,NA,2936.61891978681,NA,NA,0.687744379043579,35.3733923762714,9346701,-0.0245088229496133,10.248,680247,NA,NA,5.3,3.6,427049432157.931,NA,1.15406029577943,NA,NA,104.976370118564,107.427425682155
"27","ARE",2019,NA,3.292,NA,NA,NA,NA,2.8387907017297,NA,NA,NA,NA,1.00999999046326,1.00198996067047,0.994229972362518,0.986909985542297,1.13367085866865,7.09169127061723,NA,NA,NA,NA,0.44,NA,-0.544743488090589,NA,3236.16093438588,NA,NA,NA,35.481850420267,9445785,0.0477460176562943,10.094,687227,NA,NA,5,3.3,417989721742.682,NA,0.192198201103823,NA,NA,99.6485984991543,101.179979253112
"28","ARE",2020,NA,3.032,NA,NA,NA,NA,2.87026949648222,NA,NA,NA,NA,NA,1.00943005084991,1.01047003269196,1.01218998432159,1.29959062629457,NA,NA,NA,NA,NA,NA,NA,-15.3146383855296,NA,4091.27466225839,NA,NA,0.687648952007294,35.6167338288251,9401038,-4.50466762459189,10.465,802949,NA,NA,4.7,3,349473015330.157,NA,0.240142378831713,NA,NA,101.887640449438,107.061218730472
"29","ARE",2021,NA,2.563,85.565,53.132,95.824,56.151,2.87026949648222,87.729,72.49,NA,NA,1,NA,NA,NA,1.17577960354362,NA,NA,NA,NA,NA,NA,NA,NA,NA,3921.77370529474,NA,NA,NA,35.7777079037716,9575152,2.45717457268877,9.279,810406,NA,NA,4.4,2.8,415178792756.978,1.25688171386718,0.358224952078653,20.3657932281494,NA,98.9392950391645,NA
"30","ARE",2022,NA,2.879,92.179,71.944,91.868,55.264,NA,81.639,70.685,NA,NA,1,NA,NA,NA,1.20189548833984,NA,NA,NA,NA,NA,NA,NA,NA,NA,3813.76187094342,NA,NA,NA,35.89686359821,10074977,2.17608343758344,9.295,825246,NA,NA,4.2,2.6,502731935194.01,NA,1.29649996757507,NA,NA,98.5302808796541,106.313962535161
"31","ARG",2018,NA,49.926,62.852,33.806,86.044,75.388,4.9287630963461,77.835,66.086,NA,NA,NA,1.0010199546814,1.02131998538971,1.0429300069809,1.4047901297399,NA,20.1,1.7,4.9,NA,NA,NA,-6.38048648256387,NA,2388.69495125707,NA,NA,0.627702116966248,50.4135158167029,44654882,-3.41553683867816,15.332,4246667.0009881,NA,NA,9.2,6.1,524819892360.176,NA,NA,NA,NA,100.941932583823,97.7961156754816
"32","ARG",2019,NA,41.751,62.597,34.41,86.682,76.261,4.83027517380104,78.245,66.403,NA,NA,NA,1.00192999839783,1.02056002616882,1.04030001163483,1.41522638908734,17.5964944783087,21.3,1.6,4.6,9.82,NA,NA,-5.76682289554265,NA,2334.7578716735,NA,NA,NA,50.3980547107488,44973465,-2.69506723533574,13.902,4277758.00227329,NA,NA,8.9,6.1,447754683615.225,NA,NA,NA,NA,101.04723322764,99.9666177048192
"33","ARG",2020,NA,31.492,57.821,31.25,83.653,73.314,5.03900899926811,72.713,61.267,NA,NA,1,1.00501000881195,1.0242600440979,1.04426002502441,1.42748240167063,NA,20.9,1.7,4.7,NA,NA,NA,-8.28198786739279,95,2182.31348485949,NA,NA,0.613279402256012,50.390551736145,45191965,-10.3361096878518,11.799,4350509.93050116,NA,NA,8.7,6.1,385740508436.965,NA,NA,NA,NA,101.135527844995,99.2138586277445
"34","ARG",2021,NA,28.54,61.687,33.284,85.235,75.102,5.03900899926811,77.649,66.015,NA,NA,NA,NA,NA,NA,1.46119151064468,NA,19.1,1.8,5,NA,NA,NA,12.1908664715254,NA,2418.79579332705,NA,NA,NA,50.3928857609265,45312281,10.1485599877349,11.682,4532625.7959714,NA,NA,8.5,5.9,486564085480.036,NA,NA,NA,NA,103.771069013895,109.541920069172
"35","ARG",2022,NA,25.767,62.523,35.98,85.766,75.425,NA,77.993,66.806,NA,NA,NA,NA,NA,NA,1.46015097808955,NA,18.4,2,5.4,NA,NA,NA,NA,NA,2664.35265619585,NA,NA,NA,50.389410178457,45407904,5.04819532337936,10.926,4530114.799971,NA,NA,8.3,5.5,632790070063.124,NA,NA,NA,NA,100.946652004149,101.084650677834
"36","ARM",2018,NA,18.657,44.686,33.602,85.568,66.988,2.35908658498409,78.217,66.364,NA,NA,1,0.999610006809235,1.02283000946045,1.03761994838715,1.22660532029803,NA,7.8,3.3,8.1,NA,NA,NA,4.49938339281788,NA,1321.48947638517,NA,NA,0.606254577636719,53.8890673942814,2969000,5.56850117850011,12.3,234983,47.26682,52.73318,11.2,6.7,12457940694.7395,NA,8.58214172227518,NA,92.50577,86.6292951313194,90.9445936050769
"37","ARM",2019,NA,16.328,49.31,32.928,82.114,63.8,2.42722993484945,73.382,61.655,NA,NA,1,1.00533998012543,1.03489995002747,1.05335998535156,1.20713325419676,6.69449890981904,7.3,3.7,8.9,5.03,24.86,8.94,5.9883208820595,NA,1649.65062606716,NA,NA,NA,53.8189073448367,2962500,7.83608438672164,12.2,248972,NA,NA,10.7,6.4,13619290539.2116,9.34941101074218,9.25909511086348,17.5027065277099,NA,91.6216355308528,89.1712182379482
"38","ARM",2020,NA,13.735,48.275,30.435,82.544,68.049,2.49537328471479,76.604,65.555,NA,NA,1,1.01115000247955,1.03190994262695,1.04445004463196,1.23785076685353,NA,4.5,4.4,10.2,NA,23.18,5.49,-9.08187847057398,NA,1675.7051038128,NA,NA,0.603098571300507,53.7708430477514,2961500,-7.16866452731679,12.3,257153,NA,NA,10.2,6.1,12641698583.2152,NA,9.779839537625,NA,NA,93.7592791685865,89.6150925763682
"39","ARM",2021,NA,13.66,41.888,22.832,84.214,69.619,2.72293184502268,78.73,67.047,NA,NA,NA,1.00578999519348,1.02129995822906,1.03030002117157,1.21649194832318,NA,6.3,4,9.4,NA,19.89,5.93,2.3751230316812,NA,1878.32564311793,NA,NA,NA,53.7402594597382,2962300,5.77142760758333,12.4,268924,NA,NA,9.7,5.8,13878908628.9378,NA,8.63440970267642,NA,NA,93.6729663105998,88.9840248247328
"40","ARM",2022,NA,13.487,43.596,27.633,82.465,62.563,NA,76.577,63.637,NA,NA,1,NA,NA,NA,1.21471993170958,NA,6.9,3.9,9.2,NA,NA,NA,NA,NA,1823.54031671336,NA,NA,NA,53.6967414414024,2969200,12.3383335576379,12.3,272388,NA,NA,9.3,5.5,19513506553.1251,NA,7.11322643987568,NA,NA,92.0837405483257,93.0791755828359
"41","AUT",2018,NA,5.715,47.771,30.354,76.331,76.992,4.90120078971736,67.855,63.872,NA,NA,NA,0.994880020618439,0.974089980125427,0.964039981365204,1.17596995830536,NA,10.2,3,7.9,40.24,NA,NA,1.49102113123345,NA,5904.61803444793,NA,NA,0.779697299003601,50.8191852404036,8840521,1.98626296400239,9.7,687386.125,NA,NA,3,2.2,452582294972.775,NA,1.40455996990204,NA,NA,98.2095718383789,97.7711715698242
"42","AUT",2019,NA,5.29,47.931,29.855,76.348,76.885,4.86904988537168,67.51,63.423,NA,NA,NA,0.99330997467041,0.980939984321594,0.974910020828247,1.18473994731903,3.5699786156552,10.5,2.9,7.9,NA,NA,NA,1.04785053518827,NA,6367.94932639277,NA,NA,NA,50.8101565656361,8879920,1.30350317565873,9.6,691044,NA,NA,2.9,2.2,442983642371.842,NA,1.40462994575501,NA,NA,98.9782028198242,98.0099182128906
"43","AUT",2020,NA,4.907,48.389,30.059,76.325,77.241,4.86904988537168,65.893,62.053,NA,NA,NA,0.994930028915405,0.985939979553223,0.981540024280548,1.19034004211426,NA,11,2.9,7.9,NA,NA,NA,-6.85935901254572,NA,6644.41620366934,NA,NA,0.761190295219421,50.8028051635365,8916864,-6.70639361073974,9.4,693081.125,NA,NA,2.9,2.2,434397601557.696,NA,1.28852999210358,NA,NA,97.4406890869141,96.2327499389648
"44","AUT",2021,NA,4.426,49.931,30.324,76.193,77.384,4.86904988537168,66.189,62,NA,NA,NA,NA,NA,NA,1.20816004276276,NA,11.5,2.8,7.7,NA,NA,NA,3.20417675649207,NA,7727.0845252295,NA,NA,NA,50.797720009778,8955797,4.33975839929197,9.6,697565.3125,NA,NA,2.8,2.1,480467037338.783,NA,1.08545005321503,NA,NA,100.079627990723,100.035453796387
"45","AUT",2022,NA,4.205,50.466,29.45,81.821,78.36,NA,67.254,63.814,NA,NA,NA,NA,NA,NA,1.22107994556427,NA,11.2,2.8,7.8,NA,NA,NA,NA,NA,7974.46290258165,NA,NA,NA,50.7903314381382,9041851,4.27593327942937,9.1,694712.375,NA,NA,2.7,2.1,471773629830.381,NA,1.77406001091003,NA,NA,96.6240692138672,96.9755401611328
"46","AZE",2018,NA,49.913,NA,NA,NA,NA,2.54446877899414,NA,NA,NA,NA,NA,1.00546002388,1.00261998176575,1.00118005275726,1.13452380443696,NA,NA,NA,NA,NA,NA,NA,NA,NA,552.711920097924,NA,NA,0.645950555801392,51.1845622192109,9939771,0.624884409708869,14,944972,46.73612,53.26388,17.6,14.4,47112470051.7701,NA,4.09352549783594,NA,94.871,100.64121037464,83.5044867018692
"47","AZE",2019,NA,47.851,NA,NA,NA,NA,2.39556863918412,NA,NA,NA,NA,1,1.03080999851227,1.01073002815247,0.997759997844696,1.14713424322993,5.98818904163466,NA,NA,NA,NA,NA,NA,NA,NA,624.19559371692,NA,NA,NA,51.1129397975862,10024283,1.61582957425298,14.1,967132,NA,NA,16.6,14.1,48174235294.1176,NA,7.0065137168897,NA,NA,100.373155999535,103.780044345898
"48","AZE",2020,NA,41.585,NA,NA,NA,NA,3.89614439288728,NA,NA,NA,NA,NA,1.04425001144409,1.00514996051788,0.980109989643097,1.13840700679493,NA,NA,NA,NA,NA,NA,NA,NA,NA,840.352897285629,NA,NA,0.587314665317535,51.0862790508096,10093121,-4.85235154597305,12.5,983854,NA,NA,15.6,13.8,4.2693e+10,NA,6.86278634044054,NA,NA,99.1685187606223,82.3985414875641
"49","AZE",2021,NA,34.844,NA,NA,NA,NA,3.89614439288728,NA,NA,NA,NA,NA,1.01040995121002,0.993879973888397,0.983489990234375,1.15790963664588,NA,NA,NA,NA,NA,NA,NA,NA,NA,739.185747573996,NA,NA,NA,51.0625030106882,10137750,5.15148935615073,11.1,1013403,NA,NA,14.8,13.5,54825411764.7059,7.56553649902343,8.43430466621971,28.4200191497802,NA,96.5256778470843,86.8907903104585
"50","AZE",2022,NA,35.293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16182628219843,NA,NA,NA,NA,NA,NA,NA,NA,NA,698.716849283836,NA,NA,NA,51.0283911966077,10141756,4.67331801395174,12.1,1030135,NA,NA,14.1,13.2,78807470588.2353,NA,4.75337310325499,NA,NA,99.0121340015827,83.9835422239724
"51","BEN",2019,NA,83.84,64.924,61.703,83.986,71.806,2.93313927895418,71.521,67.627,NA,3.5,0.819999992847443,0.929679989814758,NA,NA,0.483200013637543,51.8319985999825,NA,NA,NA,NA,NA,NA,5.05693621293055,NA,79.7282068576417,NA,NA,NA,49.9299075058803,12726755,3.98211326561793,36.036,NA,NA,NA,51.8,30,14391686313.4641,NA,17.3189792633057,NA,NA,56.0086898803711,NA
"52","BEN",2020,NA,81.062,NA,NA,NA,NA,2.93313927895418,NA,NA,NA,3.5,NA,0.925499975681305,0.890009999275208,0.809300005435944,0.520009994506836,NA,NA,NA,NA,NA,NA,NA,0.0382853230747031,NA,88.2881168696919,NA,NA,0.401228040456772,49.9124609635882,13070169,1.12020264806804,35.331,886445,NA,NA,50.4,29.5,15686741893.5187,NA,17.7046508789062,NA,NA,54.8153610229492,28.4684104919434
"53","BEN",2021,NA,79.804,NA,NA,NA,NA,2.93313927895418,NA,NA,NA,3.5,0.829999983310699,0.925650000572205,0.897289991378784,0.831520020961761,0.563820004463196,NA,10.5,3.1,7.6,2.57,NA,NA,5.52634136407744,NA,91.671608160827,NA,NA,NA,49.8958729236649,13413417,4.41335435119757,34.779,918285,NA,NA,49.1,29,17687623534.6665,NA,15.0910301208496,NA,NA,64.4326019287109,32.4124183654785
"54","BEN",2022,NA,78.86,68.7,63.4,80.003,67.506,NA,73.547,68.465,NA,4,0.910000026226044,NA,NA,NA,0.59306001663208,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.518782265614,NA,31.6,NA,49.8785711690105,13759501,3.58043408047179,34.35,929099,NA,NA,47.7,28.5,17425405083.8797,NA,12.4441299438477,NA,NA,59.0801391601562,26.5807399749756
"55","BFA",2018,NA,104.185,44.579,31.296,75.519,60.744,4.31,55.594,51.221,NA,3.5,0.850000023841858,0.983500003814697,0.989130020141602,1.0009800195694,0.573607716031165,NA,11.4,2.6,6.3,1.87,8.37,1.76,4.9658945821823,80.2,104.907252964403,NA,NA,0.381130397319794,50.2359419616779,20438288,3.76772678322459,36.006,1281007,49.07022,50.92978,51.6,26.8,15890066221.2882,NA,25.49703929089,NA,108.13255,65.1968005545906,43.2715299109412
"56","BFA",2019,NA,96.659,75.2,59.53,87.633,71.573,4.31,76.389,70.369,NA,3.5,0.850000023841858,0.994759976863861,1.00651001930237,1.03302001953125,0.553698834468801,54.1048280089536,NA,NA,NA,NA,NA,NA,4.28765740742749,NA,117.769230080555,NA,NA,NA,50.2272855969098,20961952,3.24391866186016,34.325,1342143,NA,NA,50.2,26.3,16032813503.3707,21.5650405883789,26.5177244506988,66.7144088745117,NA,64.9180375685451,42.5727672383738
"57","BFA",2020,NA,91.464,NA,NA,NA,NA,4.31,NA,NA,NA,3.5,NA,1.00919997692108,1.0248099565506,1.06068003177643,0.54523332803079,NA,NA,NA,NA,NA,NA,NA,-1.56772156939967,NA,145.457774119222,NA,NA,0.387948900461197,50.2154577497723,21478690,-0.443420002406739,32.738,1361214,NA,NA,48.7,25.9,17725010532.5268,NA,28.7422569350929,NA,NA,66.0041337523712,43.422545028603
"58","BFA",2021,4.2,90.079,NA,NA,NA,NA,4.31,NA,NA,63.9,3.5,0.879999995231628,1.01706540584564,1.04399132728577,1.10512316226959,0.588371628046595,NA,10.5,3,7.3,2.06,NA,NA,-7.91693544452299,NA,154.602599509092,15.9,NA,NA,50.1999795955889,21995243,4.43100540861892,32.416,1370452,NA,NA,47.3,25.4,19697516284.3787,NA,28.9940329314279,NA,NA,68.5676465721692,41.2234486375664
"59","BFA",2022,NA,88.56,75.295,57.18,89.323,76.555,NA,72.517,65.592,NA,3.5,0.930000007152557,NA,NA,NA,0.623507703689578,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.361920071938,NA,NA,NA,50.191747413117,22509038,-0.819552931034835,32.043,1250222,NA,NA,46.1,24.9,18820218690.5948,NA,31.939034440079,NA,NA,63.6547328633086,34.8243563274229
"60","BGR",2018,NA,38.873,36.147,19.249,76.77,72.278,3.97999337934041,68.531,61.106,NA,NA,NA,0.99440997838974,0.97681999206543,0.967760026454926,1.18245995044708,NA,14.1,1.9,5.7,12.02,21.28,3.07,3.29179545339878,NA,1680.79565405018,NA,NA,0.688391983509064,51.4727649939229,6710798,3.96557892268434,9.3,489665,NA,NA,5.8,3.4,66251582035.9412,NA,3.76900005340576,NA,NA,97.3978500366211,99.0924530029297
"61","BGR",2019,NA,39.169,38.693,21.513,78.98,73.546,4.06227190277432,68.654,61.299,NA,NA,NA,0.992929995059967,0.985469996929169,0.981689989566803,1.19164001941681,2.21400417234221,15.1,1.9,5.7,NA,NA,NA,7.91744478226175,NA,1804.21031575549,NA,NA,NA,51.5080778081015,6616726,5.26444792337858,9.3,480957,NA,NA,5.5,3.2,68634004792.1,NA,4.14869022369385,NA,NA,96.7766036987305,98.4272537231445
